port,year,good,value,movement_type
ACCO,1765,Chocolate,0,EN
ACCO,1765,Coffee,0,EN
ACCO,1765,Coffee,0,EN
ACCO,1765,Coffee,0,EN
ACCO,1765,Coffee,0,EN
ACCO,1765,Coffee,0,EN
ACCO,1765,Corn,14,EN
ACCO,1765,Cotton,6,EN
ACCO,1765,Dollars,810,EN
ACCO,1765,Flour,2,EN
ACCO,1765,Ginger,0,EN
ACCO,1765,Guineas,3,EN
ACCO,1765,Iron,16,EN
ACCO,1765,Johannes,2,EN
ACCO,1765,Loaf sugar,62,EN
ACCO,1765,Loaf sugar,8,EN
ACCO,1765,Loaf sugar,27,EN
ACCO,1765,Loaf sugar,21,EN
ACCO,1765,Loaf sugar,1,EN
ACCO,1765,Molasses,535,EN
ACCO,1765,Molasses,13,EN
ACCO,1765,Molasses,13,EN
ACCO,1765,Molasses,570,EN
ACCO,1765,Molasses,35,EN
ACCO,1765,Mordores,0,EN
ACCO,1765,Pepper,0,EN
ACCO,1765,Pepper,0,EN
ACCO,1765,Plank,41,EN
ACCO,1765,Plank,32,EN
ACCO,1765,Potatoes,0,EN
ACCO,1765,Rice,0,EN
ACCO,1765,Rice,0,EN
ACCO,1765,Rum,3,EN
ACCO,1765,Rum,60,EN
ACCO,1765,Rum,204,EN
ACCO,1765,Rum,27,EN
ACCO,1765,Rum,1391,EN
ACCO,1765,Salt,19,EN
ACCO,1765,Salt,181,EN
ACCO,1765,Shingles,0,EN
ACCO,1765,Spirits,8,EN
ACCO,1765,Spirits,9,EN
ACCO,1765,Spirits,0,EN
ACCO,1765,Sugar,0,EN
ACCO,1765,Sugar,1,EN
ACCO,1765,Sugar,61,EN
ACCO,1765,Sugar,0,EN
ACCO,1765,Sugar,44,EN
ACCO,1765,Sugar,72,EN
ACCO,1765,Sugar,140,EN
ACCO,1765,Sugar,5,EN
ACCO,1765,Tar,11,EN
ACCO,1765,Tea,19,EN
ACCO,1765,Tea,0,EN
ACCO,1765,Turpentine,1,EN
ACCO,1765,Virginia currency,127,EN
ACCO,1765,Wheat,3,EN
ACCO,1765,White sugar,23,EN
ACCO,1765,White sugar,3,EN
ACCO,1765,White sugar,23,EN
ACCO,1765,Wine,7,EN
ACCO,1765,Wine,111,EN
ACCO,1765,Wine,27,EN
ACCO,1765,Wine,9,EN
ACCO,1765,Wine,63,EN
ACCO,1766,Bar iron,49,EN
ACCO,1766,Bar iron,12,EN
ACCO,1766,Bread,22,EN
ACCO,1766,Cash,41,EN
ACCO,1766,Cheese,0,EN
ACCO,1766,Coffee,0,EN
ACCO,1766,Coffee,0,EN
ACCO,1766,Coffee,0,EN
ACCO,1766,Dollars,40,EN
ACCO,1766,Ginger,0,EN
ACCO,1766,Half joes,188,EN
ACCO,1766,Loaf sugar,42,EN
ACCO,1766,Loaf sugar,93,EN
ACCO,1766,Loaf sugar,2,EN
ACCO,1766,Loaf sugar,5,EN
ACCO,1766,Loaf sugar,42,EN
ACCO,1766,Molasses,9,EN
ACCO,1766,Molasses,188,EN
ACCO,1766,Molasses,118,EN
ACCO,1766,Negroes,35,EN
ACCO,1766,Peas,1,EN
ACCO,1766,Pitch,23,EN
ACCO,1766,Plank,19,EN
ACCO,1766,Pork,256,EN
ACCO,1766,Potatoes,0,EN
ACCO,1766,Rum,17,EN
ACCO,1766,Rum,2296,EN
ACCO,1766,Rum,78,EN
ACCO,1766,Salt,1,EN
ACCO,1766,Salt,1,EN
ACCO,1766,Salt,46,EN
ACCO,1766,Sugar,929,EN
ACCO,1766,Sugar,122,EN
ACCO,1766,Sugar,72,EN
ACCO,1766,Sugar,0,EN
ACCO,1766,Sugar,1,EN
ACCO,1766,Tar,17,EN
ACCO,1766,Turpentine,1,EN
ACCO,1766,Virginia currency,78,EN
ACCO,1766,White sugar,128,EN
ACCO,1766,Wine,15,EN
ACCO,1766,Wine,15,EN
ACCO,1768,Beef,5,EN
ACCO,1768,Bread,2,EN
ACCO,1768,Cash,0,EN
ACCO,1768,Cash,517,EN
ACCO,1768,Cash,1,EN
ACCO,1768,Cheese,0,EN
ACCO,1768,Cheese,0,EN
ACCO,1768,Chocolate,0,EN
ACCO,1768,Coffee,0,EN
ACCO,1768,Dollars,279,EN
ACCO,1768,Ginger,0,EN
ACCO,1768,Half joes,193,EN
ACCO,1768,Johannes,4,EN
ACCO,1768,Loaf sugar,6,EN
ACCO,1768,Loaf sugar,0,EN
ACCO,1768,Loaf sugar,56,EN
ACCO,1768,Loaf sugar,87,EN
ACCO,1768,Loaf sugar,7,EN
ACCO,1768,Molasses,13,EN
ACCO,1768,Molasses,7,EN
ACCO,1768,Molasses,2,EN
ACCO,1768,Molasses,180,EN
ACCO,1768,Molasses,198,EN
ACCO,1768,Pistereens,0,EN
ACCO,1768,Plank,26,EN
ACCO,1768,Plank,1,EN
ACCO,1768,Pork,10,EN
ACCO,1768,Rum,0,EN
ACCO,1768,Rum,18,EN
ACCO,1768,Rum,105,EN
ACCO,1768,Rum,1273,EN
ACCO,1768,Salt,99,EN
ACCO,1768,Salt,3,EN
ACCO,1768,Spirits,44,EN
ACCO,1768,Sterling,0,EN
ACCO,1768,Sugar,81,EN
ACCO,1768,Sugar,99,EN
ACCO,1768,Sugar,17,EN
ACCO,1768,Sugar,0,EN
ACCO,1768,Tea,28,EN
ACCO,1768,Virginia currency,260,EN
ACCO,1768,White sugar,102,EN
ACCO,1768,Wine,143,EN
ACCO,1768,Wine,115,EN
ACCO,1769,Beeswax,0,EN
ACCO,1769,Beeswax,0,EN
ACCO,1769,Bread,131,EN
ACCO,1769,Cash,0,EN
ACCO,1769,Cash,1718,EN
ACCO,1769,Cash,2,EN
ACCO,1769,Cheese,0,EN
ACCO,1769,Cheese,0,EN
ACCO,1769,Cheese,0,EN
ACCO,1769,Chocolate,0,EN
ACCO,1769,Chocolate,0,EN
ACCO,1769,Coffee,0,EN
ACCO,1769,Cotton,0,EN
ACCO,1769,Dollars,582,EN
ACCO,1769,Doubloons,1,EN
ACCO,1769,Flour,9,EN
ACCO,1769,French crowns,1,EN
ACCO,1769,French guineas,1,EN
ACCO,1769,Ginger,0,EN
ACCO,1769,Half joes,108,EN
ACCO,1769,Loaf sugar,58,EN
ACCO,1769,Loaf sugar,46,EN
ACCO,1769,Loaf sugar,31,EN
ACCO,1769,Loaf sugar,69,EN
ACCO,1769,Molasses,46,EN
ACCO,1769,Molasses,10,EN
ACCO,1769,Molasses,302,EN
ACCO,1769,Negroes,384,EN
ACCO,1769,Pistereens,22,EN
ACCO,1769,Plank,5,EN
ACCO,1769,Potatoes,0,EN
ACCO,1769,Rice,4,EN
ACCO,1769,Rum,2697,EN
ACCO,1769,Rum,69,EN
ACCO,1769,Rum,56,EN
ACCO,1769,Rum,188,EN
ACCO,1769,Rum,19,EN
ACCO,1769,Salt,26,EN
ACCO,1769,Salt,103,EN
ACCO,1769,Salt,6,EN
ACCO,1769,Shingles,0,EN
ACCO,1769,Ship bread,3,EN
ACCO,1769,Spirits,5,EN
ACCO,1769,Sterling,0,EN
ACCO,1769,Sterling,1,EN
ACCO,1769,Sterling cash,242,EN
ACCO,1769,Sugar,209,EN
ACCO,1769,Sugar,4,EN
ACCO,1769,Sugar,17,EN
ACCO,1769,Sugar,30,EN
ACCO,1769,Sugar,124,EN
ACCO,1769,Sugar,65,EN
ACCO,1769,Tea,102,EN
ACCO,1769,Virginia currency,1,EN
ACCO,1769,Virginia currency,768,EN
ACCO,1769,Wine,283,EN
ACCO,1771,Beef,2,EN
ACCO,1771,Bread,2,EN
ACCO,1771,Cash,0,EN
ACCO,1771,Cash,714,EN
ACCO,1771,Cash,0,EN
ACCO,1771,Cheese,0,EN
ACCO,1771,Cheese,0,EN
ACCO,1771,Chocolate,0,EN
ACCO,1771,Chocolate,0,EN
ACCO,1771,Chocolate,0,EN
ACCO,1771,Cotton,4,EN
ACCO,1771,Dollars,327,EN
ACCO,1771,Doubloons,22,EN
ACCO,1771,Guineas,1,EN
ACCO,1771,Half joes,217,EN
ACCO,1771,Loaf sugar,53,EN
ACCO,1771,Loaf sugar,20,EN
ACCO,1771,Molasses,92,EN
ACCO,1771,Molasses,249,EN
ACCO,1771,Molasses,3,EN
ACCO,1771,Mordores,0,EN
ACCO,1771,Pistoles,2,EN
ACCO,1771,Plank,69,EN
ACCO,1771,Pork,2,EN
ACCO,1771,Rum,2282,EN
ACCO,1771,Rum,6,EN
ACCO,1771,Rum,174,EN
ACCO,1771,Rum,67,EN
ACCO,1771,Rum,6,EN
ACCO,1771,Salt,143,EN
ACCO,1771,Salt,7,EN
ACCO,1771,Shingles,0,EN
ACCO,1771,Sugar,181,EN
ACCO,1771,Sugar,5,EN
ACCO,1771,Sugar,0,EN
ACCO,1771,Tar,15,EN
ACCO,1771,Tea,3,EN
ACCO,1771,Turpentine,3,EN
ACCO,1771,Virginia currency,392,EN
ACCO,1771,Virginia currency,0,EN
ACCO,1771,Wine,53,EN
ANNA,1749,Bar iron,15,CL
ANNA,1749,Beans,149,CL
ANNA,1749,Beans,67,CL
ANNA,1749,Beeswax,0,CL
ANNA,1749,Bread,62,CL
ANNA,1749,Bread,126,CL
ANNA,1749,Corn,4312,CL
ANNA,1749,Deer Skins,0,CL
ANNA,1749,Deer Skins,0,CL
ANNA,1749,Flour,1005,CL
ANNA,1749,Gammons,0,CL
ANNA,1749,Gammons,0,CL
ANNA,1749,Gammons,9,CL
ANNA,1749,Ham,5,CL
ANNA,1749,Heading,13,CL
ANNA,1749,Heading,2,CL
ANNA,1749,Heading (hhds),1,CL
ANNA,1749,Hemp,46,CL
ANNA,1749,Hoops,0,CL
ANNA,1749,Indigo,4,CL
ANNA,1749,Iron,2494,CL
ANNA,1749,Iron,1,CL
ANNA,1749,Iron,0,CL
ANNA,1749,Myrtle wax,0,CL
ANNA,1749,Negroes,27,CL
ANNA,1749,Oak timber,2,CL
ANNA,1749,Oats,77,CL
ANNA,1749,Peas,36,CL
ANNA,1749,Pine board,30,CL
ANNA,1749,Pitch,4,CL
ANNA,1749,Plank,48,CL
ANNA,1749,Pork,9,CL
ANNA,1749,Pork,416,CL
ANNA,1749,Shingles,0,CL
ANNA,1749,Ship bread,0,CL
ANNA,1749,Spars,0,CL
ANNA,1749,Staves,784,CL
ANNA,1749,Staves (hhds),3,CL
ANNA,1749,Tar,9,CL
ANNA,1749,Tobacco,10,CL
ANNA,1749,Tobacco,28670,CL
ANNA,1749,Walnut,0,CL
ANNA,1749,Walnut board,1,CL
ANNA,1749,Walnut logs,0,CL
ANNA,1749,Walnut plank,0,CL
ANNA,1749,Walnut plank,10,CL
ANNA,1749,Walnut plank,2,CL
ANNA,1749,Walnut plank/stock,0,CL
ANNA,1749,Walnut timber,0,CL
ANNA,1749,Wheat,3171,CL
ANNA,1749,Wine,39,CL
ANNA,1749,Wine,51,CL
ANNA,1750,Bar iron,0,CL
ANNA,1750,Bar iron,75,CL
ANNA,1750,Beans,0,CL
ANNA,1750,Beans,111,CL
ANNA,1750,Bread,727,CL
ANNA,1750,Bread,17,CL
ANNA,1750,Corn,3954,CL
ANNA,1750,Corn,300,CL
ANNA,1750,Deer Skins,0,CL
ANNA,1750,Deer Skins,1,CL
ANNA,1750,Flour,457,CL
ANNA,1750,Flour,403,CL
ANNA,1750,Furs,0,CL
ANNA,1750,Furs,0,CL
ANNA,1750,Fyall wine,157,CL
ANNA,1750,Ham,4,CL
ANNA,1750,Heading,16,CL
ANNA,1750,Heading and staves,25,CL
ANNA,1750,Hoops,0,CL
ANNA,1750,Inch plank,14,CL
ANNA,1750,Indigo,0,CL
ANNA,1750,Iron,3631,CL
ANNA,1750,Oak,1,CL
ANNA,1750,Oak plank,6,CL
ANNA,1750,Peas,2,CL
ANNA,1750,Peas,42,CL
ANNA,1750,Peas/beans,3,CL
ANNA,1750,Pig iron,72,CL
ANNA,1750,Pine board,3,CL
ANNA,1750,Pine plank,22,CL
ANNA,1750,Plank,20,CL
ANNA,1750,Plank,31,CL
ANNA,1750,Pork,341,CL
ANNA,1750,Ship bread,8,CL
ANNA,1750,Skins,0,CL
ANNA,1750,Staves,286,CL
ANNA,1750,Staves,308,CL
ANNA,1750,Staves (barrels),10,CL
ANNA,1750,Staves (hhds),115,CL
ANNA,1750,Staves (hhds),210,CL
ANNA,1750,Staves (pipe),18,CL
ANNA,1750,Tar,4,CL
ANNA,1750,Tobacco,50640,CL
ANNA,1750,Tobacco,7,CL
ANNA,1750,Walnut logs,0,CL
ANNA,1750,Walnut plank,4,CL
ANNA,1750,Walnut plank,8,CL
ANNA,1750,Walnut plank,0,CL
ANNA,1750,Wheat,2365,CL
ANNA,1751,Beef,14,CL
ANNA,1751,Bread,570,CL
ANNA,1751,Bread,0,CL
ANNA,1751,Bread,18,CL
ANNA,1751,Bread,2,CL
ANNA,1751,Brown sugar,6,CL
ANNA,1751,Corn,927,CL
ANNA,1751,Flaxseed,0,CL
ANNA,1751,Flour,2537,CL
ANNA,1751,Fyall wine,301,CL
ANNA,1751,Heading,11,CL
ANNA,1751,Heading,5,CL
ANNA,1751,Heading (hhds),7,CL
ANNA,1751,Heading,2,CL
ANNA,1751,Hoops,0,CL
ANNA,1751,Hoops,0,CL
ANNA,1751,Hoops,0,CL
ANNA,1751,Inch oak plank,1,CL
ANNA,1751,Inch pine plank,3,CL
ANNA,1751,Inch plank,27,CL
ANNA,1751,Iron,3329,CL
ANNA,1751,Lumber,2,CL
ANNA,1751,Pig iron,147,CL
ANNA,1751,Plank,21,CL
ANNA,1751,Plank,20,CL
ANNA,1751,Pork,6,CL
ANNA,1751,Rum,32,CL
ANNA,1751,Salt,4,CL
ANNA,1751,Shingles,0,CL
ANNA,1751,Shingles,0,CL
ANNA,1751,Ship bread,4,CL
ANNA,1751,Ship bread,44,CL
ANNA,1751,Staves,49,CL
ANNA,1751,Staves,145,CL
ANNA,1751,Staves (hhds),286,CL
ANNA,1751,Staves (hhds),160,CL
ANNA,1751,Staves (pipe),7,CL
ANNA,1751,Tobacco,50421,CL
ANNA,1751,Tobacco,24,CL
ANNA,1751,Two inch oak plank,0,CL
ANNA,1751,Walnut,0,CL
ANNA,1751,Walnut plank,3,CL
ANNA,1751,Wheat,1538,CL
ANNA,1752,Bacon,2,CL
ANNA,1752,Bar iron,30,CL
ANNA,1752,Beans,9,CL
ANNA,1752,Beans,1,CL
ANNA,1752,Beans,1,CL
ANNA,1752,Beef,5,CL
ANNA,1752,Bread,1168,CL
ANNA,1752,Bread,12,CL
ANNA,1752,Bread,16,CL
ANNA,1752,Bread,0,CL
ANNA,1752,Cheese,0,CL
ANNA,1752,Chocolate,0,CL
ANNA,1752,Coffee,0,CL
ANNA,1752,Corn,3048,CL
ANNA,1752,Corn,153,CL
ANNA,1752,Flaxseed,0,CL
ANNA,1752,Flour,2217,CL
ANNA,1752,Flour,46,CL
ANNA,1752,Four inch walnut plank,0,CL
ANNA,1752,Hams,0,CL
ANNA,1752,Heading,65,CL
ANNA,1752,Heading (hhds),2,CL
ANNA,1752,Heading (hhds),1277,CL
ANNA,1752,Heading,1,CL
ANNA,1752,Hemp,0,CL
ANNA,1752,Iron,0,CL
ANNA,1752,Iron,3422,CL
ANNA,1752,Madeira,0,CL
ANNA,1752,Madeira,361,CL
ANNA,1752,Molasses,6,CL
ANNA,1752,Oak plank,3,CL
ANNA,1752,Peas,0,CL
ANNA,1752,Peas,4,CL
ANNA,1752,Pig iron,1,CL
ANNA,1752,Pine plank,2,CL
ANNA,1752,Pine plank,11,CL
ANNA,1752,Plank,2,CL
ANNA,1752,Pork,35,CL
ANNA,1752,Rum,142,CL
ANNA,1752,Salt,21,CL
ANNA,1752,Shingles,0,CL
ANNA,1752,Ship bread,144,CL
ANNA,1752,Ship bread,0,CL
ANNA,1752,Skins,0,CL
ANNA,1752,Staves,565,CL
ANNA,1752,Staves,82,CL
ANNA,1752,Staves (hhds),243,CL
ANNA,1752,Sugar,13,CL
ANNA,1752,Tobacco,1395,CL
ANNA,1752,Tobacco,49375,CL
ANNA,1752,Tobacco,84,CL
ANNA,1752,Walnut logs,0,CL
ANNA,1752,Walnut plank,2,CL
ANNA,1752,Walnut plank,0,CL
ANNA,1752,Wheat,2831,CL
ANNA,1752,White oak board,1,CL
ANNA,1752,Wine,18,CL
ANNA,1753,Bar iron,1343,CL
ANNA,1753,Bar iron,6,CL
ANNA,1753,Beans,1,CL
ANNA,1753,Beans,3,CL
ANNA,1753,Beans,15,CL
ANNA,1753,Biscuits,0,CL
ANNA,1753,Biscuits,18,CL
ANNA,1753,Bread,1494,CL
ANNA,1753,Bread,11,CL
ANNA,1753,Corn,2003,CL
ANNA,1753,Corn,2,CL
ANNA,1753,Deer Skin,0,CL
ANNA,1753,Flaxseed,0,CL
ANNA,1753,Flour,2046,CL
ANNA,1753,Heading,32,CL
ANNA,1753,Inch plank,6,CL
ANNA,1753,Iron,1700,CL
ANNA,1753,Iron,0,CL
ANNA,1753,Peas,2,CL
ANNA,1753,Pig iron,119,CL
ANNA,1753,Pine plank,12,CL
ANNA,1753,Plank,14,CL
ANNA,1753,Pork,23,CL
ANNA,1753,Rum,6,CL
ANNA,1753,Rum,10,CL
ANNA,1753,Rum,18,CL
ANNA,1753,Salt,0,CL
ANNA,1753,Shingles,0,CL
ANNA,1753,Shingles,0,CL
ANNA,1753,Skins,0,CL
ANNA,1753,Skins,0,CL
ANNA,1753,Staves,965,CL
ANNA,1753,Staves,82,CL
ANNA,1753,Staves (hhds),33,CL
ANNA,1753,Tar,8,CL
ANNA,1753,Tobacco,13841,CL
ANNA,1753,Tobacco,52,CL
ANNA,1753,Turpentine,34,CL
ANNA,1753,Walnut plank,3,CL
ANNA,1753,Walnut plank,0,CL
ANNA,1753,Walnut plank,1,CL
ANNA,1753,Wheat,8065,CL
ANNA,1754,Bacon and ham,4,CL
ANNA,1754,Bar iron,157,CL
ANNA,1754,Bar iron,25,CL
ANNA,1754,Beans,31,CL
ANNA,1754,Beans,5,CL
ANNA,1754,Boards,5,CL
ANNA,1754,Bread,658,CL
ANNA,1754,Corn,2665,CL
ANNA,1754,Corn,374,CL
ANNA,1754,Deer Skins,0,CL
ANNA,1754,Flaxseed,0,CL
ANNA,1754,Flaxseed,0,CL
ANNA,1754,Flaxseed,107,CL
ANNA,1754,Flour,1673,CL
ANNA,1754,Furs,0,CL
ANNA,1754,Gammons,2,CL
ANNA,1754,Hoops,0,CL
ANNA,1754,Inch pine plank,3,CL
ANNA,1754,Iron,1822,CL
ANNA,1754,Madeira,34,CL
ANNA,1754,Molasses,6,CL
ANNA,1754,Negroes,99,CL
ANNA,1754,Oak plank,5,CL
ANNA,1754,Peas,1,CL
ANNA,1754,Peas,1,CL
ANNA,1754,Pig iron,300,CL
ANNA,1754,Pine plank,5,CL
ANNA,1754,Plank,69,CL
ANNA,1754,Pork,140,CL
ANNA,1754,Pork,12,CL
ANNA,1754,Rum,50,CL
ANNA,1754,Scantling,14,CL
ANNA,1754,Shingles,0,CL
ANNA,1754,Shingles (cypress),0,CL
ANNA,1754,Ship biscuit,0,CL
ANNA,1754,Skins,0,CL
ANNA,1754,Staves,44,CL
ANNA,1754,Staves,1582,CL
ANNA,1754,Timber,0,CL
ANNA,1754,Tobacco,24,CL
ANNA,1754,Tobacco,44673,CL
ANNA,1754,Walnut logs,0,CL
ANNA,1754,Walnut logs,0,CL
ANNA,1754,Walnut plank,6,CL
ANNA,1754,Wheat,2148,CL
ANNA,1755,Bacon and ham,6,CL
ANNA,1755,Beans,5,CL
ANNA,1755,Beans,8,CL
ANNA,1755,Beans,23,CL
ANNA,1755,Beans,0,CL
ANNA,1755,Beeswax,0,CL
ANNA,1755,Biscuits,115,CL
ANNA,1755,Boat boards,4,CL
ANNA,1755,Bread,786,CL
ANNA,1755,Corn,2467,CL
ANNA,1755,Corn,589,CL
ANNA,1755,Flaxseed,0,CL
ANNA,1755,Flaxseed,1,CL
ANNA,1755,Flaxseed,0,CL
ANNA,1755,Flour,1957,CL
ANNA,1755,Ham,22,CL
ANNA,1755,Handspikes,0,CL
ANNA,1755,Inch plank,2,CL
ANNA,1755,Indian corn,738,CL
ANNA,1755,Iron,3094,CL
ANNA,1755,Logs,0,CL
ANNA,1755,Molasses,2,CL
ANNA,1755,Oak logs,0,CL
ANNA,1755,Oak logs,0,CL
ANNA,1755,Oak plank,0,CL
ANNA,1755,Peas,1,CL
ANNA,1755,Peas,12,CL
ANNA,1755,Peas/beans,3,CL
ANNA,1755,Pine plank,18,CL
ANNA,1755,Plank,47,CL
ANNA,1755,Pork,151,CL
ANNA,1755,Rum,2,CL
ANNA,1755,Rum,5,CL
ANNA,1755,Shingles,0,CL
ANNA,1755,Skins,0,CL
ANNA,1755,Staves,227,CL
ANNA,1755,Staves and heading,1520,CL
ANNA,1755,Sugar,4,CL
ANNA,1755,Tobacco,11,CL
ANNA,1755,Tobacco,27849,CL
ANNA,1755,Walnut logs,0,CL
ANNA,1755,Walnut logs,0,CL
ANNA,1755,Walnut logs,0,CL
ANNA,1755,Walnut plank,38,CL
ANNA,1755,Wheat,3164,CL
ANNA,1756,Beans,6,CL
ANNA,1756,Beef,10,CL
ANNA,1756,Beeswax,0,CL
ANNA,1756,Boat boards,7,CL
ANNA,1756,Bread,3,CL
ANNA,1756,Bread,71,CL
ANNA,1756,Bread,412,CL
ANNA,1756,Corn,174,CL
ANNA,1756,Flaxseed,0,CL
ANNA,1756,Flaxseed,0,CL
ANNA,1756,Flour,1381,CL
ANNA,1756,Flour,990,CL
ANNA,1756,Ham,4,CL
ANNA,1756,Heading and staves,6,CL
ANNA,1756,Indian corn,3497,CL
ANNA,1756,Iron,1541,CL
ANNA,1756,Madeira,6,CL
ANNA,1756,Negroes,463,CL
ANNA,1756,Oak plank,2,CL
ANNA,1756,Peas,1,CL
ANNA,1756,Peas,64,CL
ANNA,1756,Pine board,3,CL
ANNA,1756,Plank,12,CL
ANNA,1756,Pork,42,CL
ANNA,1756,Pork,7,CL
ANNA,1756,Salt,99,CL
ANNA,1756,Shingles,0,CL
ANNA,1756,Staves and heading,412,CL
ANNA,1756,Timber,0,CL
ANNA,1756,Tobacco,16054,CL
ANNA,1756,Turpentine,3,CL
ANNA,1756,Walnut logs,0,CL
ANNA,1756,Walnut plank,5,CL
ANNA,1756,Wheat,5296,CL
ANNA,1757,Bread,1410,CL
ANNA,1757,Deer skins (raw),0,CL
ANNA,1757,Flaxseed,324,CL
ANNA,1757,Flour,3000,CL
ANNA,1757,Inch plank,0,CL
ANNA,1757,Indian corn,1138,CL
ANNA,1757,Iron,2461,CL
ANNA,1757,Oak board,1,CL
ANNA,1757,Peas,15,CL
ANNA,1757,Pine plank,1,CL
ANNA,1757,Poles (hoop),0,CL
ANNA,1757,Pork,37,CL
ANNA,1757,Shingles,0,CL
ANNA,1757,Shingles (cypress),0,CL
ANNA,1757,Ship bread,6,CL
ANNA,1757,Ship bread,3,CL
ANNA,1757,Ship bread,15,CL
ANNA,1757,Ship bread,145,CL
ANNA,1757,Staves,12,CL
ANNA,1757,Staves and heading,368,CL
ANNA,1757,Staves and shingles,1,CL
ANNA,1757,Tobacco,33785,CL
ANNA,1757,Walnut plank,2,CL
ANNA,1757,Walnut plank,2,CL
ANNA,1757,Wheat,4148,CL
ANNA,1758,Beans,33,CL
ANNA,1758,Beeswax,0,CL
ANNA,1758,Bread,6,CL
ANNA,1758,Bread,49,CL
ANNA,1758,Bread,18,CL
ANNA,1758,Bread,2575,CL
ANNA,1758,Bread,5,CL
ANNA,1758,Bread and flour,209,CL
ANNA,1758,Corn,44,CL
ANNA,1758,Flaxseed,0,CL
ANNA,1758,Flour,4342,CL
ANNA,1758,Gammons,10,CL
ANNA,1758,Ham,0,CL
ANNA,1758,Ham,4,CL
ANNA,1758,Hemp,28,CL
ANNA,1758,Hickory wood,0,CL
ANNA,1758,Inch boards,0,CL
ANNA,1758,Indian corn,1674,CL
ANNA,1758,Iron,3157,CL
ANNA,1758,Mahogany plank,1,CL
ANNA,1758,Peas,0,CL
ANNA,1758,Peas,1,CL
ANNA,1758,Pine board,2,CL
ANNA,1758,Pine boards,2,CL
ANNA,1758,Pine plank,2,CL
ANNA,1758,Pork,363,CL
ANNA,1758,Rye,24,CL
ANNA,1758,Shingles,0,CL
ANNA,1758,Shingles (cypress),0,CL
ANNA,1758,Ship bread,0,CL
ANNA,1758,Staves and heading,1045,CL
ANNA,1758,Timber logs,0,CL
ANNA,1758,Tobacco,41406,CL
ANNA,1758,Walnut plank,8,CL
ANNA,1758,Wheat,11949,CL
ANNA,1758,White beans,18,CL
ANNA,1759,Beans,4,CL
ANNA,1759,Beans,15,CL
ANNA,1759,Beans,0,CL
ANNA,1759,Beef,19,CL
ANNA,1759,Beeswax,0,CL
ANNA,1759,Bread,2642,CL
ANNA,1759,Flaxseed,0,CL
ANNA,1759,Flaxseed,0,CL
ANNA,1759,Flour,4654,CL
ANNA,1759,Gammons,5,CL
ANNA,1759,Gammons,2,CL
ANNA,1759,Ham,2,CL
ANNA,1759,Ham,27,CL
ANNA,1759,Hoops,0,CL
ANNA,1759,Indian corn,1674,CL
ANNA,1759,Iron,2405,CL
ANNA,1759,Iron,0,CL
ANNA,1759,Oak plank,1,CL
ANNA,1759,Peas,0,CL
ANNA,1759,Peas,15,CL
ANNA,1759,Pine boards,0,CL
ANNA,1759,Pitch,0,CL
ANNA,1759,Plank,32,CL
ANNA,1759,Pork,386,CL
ANNA,1759,Racoon skins,0,CL
ANNA,1759,Rye,19,CL
ANNA,1759,Shingles,0,CL
ANNA,1759,Shingles (cypress),0,CL
ANNA,1759,Staves and heading,572,CL
ANNA,1759,Staves and shingles,26,CL
ANNA,1759,Tar,0,CL
ANNA,1759,Tobacco,33635,CL
ANNA,1759,Turpentine,3,CL
ANNA,1759,Wheat,5823,CL
ANNA,1760,Bacon,2,CL
ANNA,1760,Beans,10,CL
ANNA,1760,Bread,41,CL
ANNA,1760,Bread,2626,CL
ANNA,1760,Coffee,0,CL
ANNA,1760,Corn,42,CL
ANNA,1760,Flaxseed,0,CL
ANNA,1760,Flaxseed,0,CL
ANNA,1760,Flaxseed,0,CL
ANNA,1760,Flaxseed,240,CL
ANNA,1760,Flour,5,CL
ANNA,1760,Flour,10025,CL
ANNA,1760,Ham,11,CL
ANNA,1760,Hemp,58,CL
ANNA,1760,Hoops,0,CL
ANNA,1760,Inch oak plank,13,CL
ANNA,1760,Inch plank,2,CL
ANNA,1760,Indian corn,5278,CL
ANNA,1760,Iron,0,CL
ANNA,1760,Iron,5482,CL
ANNA,1760,Madeira,4,CL
ANNA,1760,Madeira,191,CL
ANNA,1760,Molasses,378,CL
ANNA,1760,Peas,26,CL
ANNA,1760,Pine board,11,CL
ANNA,1760,Pine plank,13,CL
ANNA,1760,Plank,6,CL
ANNA,1760,Poles (hoop),0,CL
ANNA,1760,Pork,205,CL
ANNA,1760,Shingles,0,CL
ANNA,1760,Ship bread,377,CL
ANNA,1760,Staves and heading,1458,CL
ANNA,1760,Sugar,191,CL
ANNA,1760,Sugar,44,CL
ANNA,1760,Tar,3,CL
ANNA,1760,Tobacco,71274,CL
ANNA,1760,Turpentine,37,CL
ANNA,1760,Walnut plank,1,CL
ANNA,1760,Wheat,7584,CL
ANNA,1761,Bacon,6,CL
ANNA,1761,Beans,195,CL
ANNA,1761,Beef,14,CL
ANNA,1761,Beeswax,0,CL
ANNA,1761,Boards,4,CL
ANNA,1761,Bread,0,CL
ANNA,1761,Bread,2969,CL
ANNA,1761,Corn,263,CL
ANNA,1761,Deer Skin,0,CL
ANNA,1761,Flaxseed,0,CL
ANNA,1761,Flaxseed,0,CL
ANNA,1761,Flour,9694,CL
ANNA,1761,Gammons,9,CL
ANNA,1761,Ham,4,CL
ANNA,1761,Hemp,104,CL
