,year,origin,origin_lat,origin_long,dest,dest_lat,dest_long,mag
2318,1727,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,2782.0
2319,1727,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,1082.0
2322,1727,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,379.0
2324,1728,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,1812.0
2325,1728,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,2951.0
2326,1728,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,890.0
2329,1728,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,312.0
2331,1729,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,2174.0
2332,1729,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,3119.0
2333,1729,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,698.0
2336,1729,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,246.0
2338,1730,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,2536.0
2339,1730,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,3287.0
2340,1730,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,506.0
2343,1730,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,689.0
2345,1731,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,2840.0
2346,1731,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,2254.0
2347,1731,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,308.0
2350,1731,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,347.0
2352,1732,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,3216.0
2353,1732,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,1742.0
2354,1732,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,308.0
2357,1732,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,564.0
2359,1733,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,3595.0
2360,1733,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,1126.0
2361,1733,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,308.0
2364,1733,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,1443.0
2365,1733,AFR,14.654141,-17.090822,ANNAEN,38.9784,-76.4922,1554.0
2366,1734,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,3422.0
2367,1734,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,2169.0
2371,1734,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,1317.0
2372,1734,AFR,14.654141,-17.090822,ANNAEN,38.9784,-76.4922,7881.0
2373,1735,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,3498.0
2374,1735,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,1786.0
2378,1735,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,1751.0
2380,1736,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,3573.0
2381,1736,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,1403.0
2385,1736,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,2185.0
2386,1736,AFR,14.654141,-17.090822,ANNAEN,38.9784,-76.4922,6383.0
2387,1737,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,3061.0
2388,1737,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,1918.0
2392,1737,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,955.0
2393,1737,AFR,14.654141,-17.090822,ANNAEN,38.9784,-76.4922,3386.0
2394,1738,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,3886.0
2395,1738,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,2514.0
2399,1738,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,1477.0
2400,1738,AFR,14.654141,-17.090822,ANNAEN,38.9784,-76.4922,4795.0
2401,1739,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,2848.0
2402,1739,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,2595.0
2406,1739,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,1153.0
2407,1739,AFR,14.654141,-17.090822,ANNAEN,38.9784,-76.4922,13746.0
2408,1740,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,4896.0
2409,1740,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,3160.0
2410,1740,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,1017.0
2413,1740,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,229.0
2414,1740,AFR,14.654141,-17.090822,ANNAEN,38.9784,-76.4922,3517.0
2415,1741,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,4927.0
2416,1741,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,5209.0
2418,1741,IRE,53.255137,-9.047014,ANNAEN,38.9784,-76.4922,465.0
2420,1741,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,2161.0
2421,1741,AFR,14.654141,-17.090822,ANNAEN,38.9784,-76.4922,10336.0
2422,1742,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,4138.0
2423,1742,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,5389.0
2424,1742,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,264.0
2427,1742,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,1919.0
2429,1743,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,4594.0
2430,1743,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,8834.0
2431,1743,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,130.0
2434,1743,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,867.0
2435,1743,AFR,14.654141,-17.090822,ANNAEN,38.9784,-76.4922,6612.0
2436,1744,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,5728.0
2437,1744,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,2959.0
2441,1744,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,1266.0
2442,1744,AFR,14.654141,-17.090822,ANNAEN,38.9784,-76.4922,5122.0
2443,1745,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,6824.0
2444,1745,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,3649.0
2448,1745,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,1450.0
2450,1746,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,5566.0
2451,1746,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,4452.0
2455,1746,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,1313.0
2456,1746,AFR,14.654141,-17.090822,ANNAEN,38.9784,-76.4922,8831.0
2457,1747,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,6185.0
2458,1747,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,4058.0
2462,1747,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,1483.0
2464,1748,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,6803.0
2465,1748,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,3664.0
2469,1748,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,1654.0
2471,1749,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,2611.0
2472,1749,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,4846.0
2473,1749,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,9360.0
2476,1749,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,659.0
2478,1750,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,3606.0
2479,1750,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,1239.0
2480,1750,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,1982.0
2483,1750,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,1409.0
2485,1751,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,15746.0
2486,1751,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,1321.0
2487,1751,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,69.0
2490,1751,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,217.0
2492,1752,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,7455.0
2493,1752,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,2756.0
2494,1752,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,1460.0
2495,1752,IRE,53.255137,-9.047014,ANNAEN,38.9784,-76.4922,49.0
2498,1752,AFR,14.654141,-17.090822,ANNAEN,38.9784,-76.4922,1381.0
2499,1753,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,3996.0
2500,1753,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,2805.0
2501,1753,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,4622.0
2502,1753,IRE,53.255137,-9.047014,ANNAEN,38.9784,-76.4922,2816.0
2506,1754,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,5952.0
2507,1754,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,46752.0
2508,1754,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,2035.0
2509,1754,IRE,53.255137,-9.047014,ANNAEN,38.9784,-76.4922,469.0
2511,1754,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,503.0
2513,1755,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,5550.0
2514,1755,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,2218.0
2515,1755,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,6873.0
2516,1755,IRE,53.255137,-9.047014,ANNAEN,38.9784,-76.4922,445.0
2518,1755,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,709.0
2520,1756,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,5986.0
2521,1756,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,1203.0
2522,1756,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,4562.0
2523,1756,IRE,53.255137,-9.047014,ANNAEN,38.9784,-76.4922,60.0
2526,1756,AFR,14.654141,-17.090822,ANNAEN,38.9784,-76.4922,2979.0
2527,1757,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,4448.0
2528,1757,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,2127.0
2529,1757,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,5146.0
2534,1758,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,10074.0
2535,1758,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,912.0
2536,1758,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,2520.0
2539,1758,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,427.0
2541,1759,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,8047.0
2542,1759,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,1922.0
2543,1759,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,4552.0
2546,1759,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,1548.0
2547,1759,AFR,14.654141,-17.090822,ANNAEN,38.9784,-76.4922,8037.0
2548,1760,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,9745.0
2549,1760,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,3276.0
2550,1760,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,3014.0
2553,1760,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,448.0
2554,1760,AFR,14.654141,-17.090822,ANNAEN,38.9784,-76.4922,11858.0
2555,1761,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,6293.0
2556,1761,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,8115.0
2557,1761,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,2518.0
2558,1761,IRE,53.255137,-9.047014,ANNAEN,38.9784,-76.4922,187.0
2560,1761,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,3008.0
2561,1761,AFR,14.654141,-17.090822,ANNAEN,38.9784,-76.4922,3917.0
2562,1762,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,7403.0
2563,1762,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,4924.0
2564,1762,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,2926.0
2568,1762,AFR,14.654141,-17.090822,ANNAEN,38.9784,-76.4922,2849.0
2569,1763,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,25755.0
2570,1763,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,5604.0
2571,1763,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,1175.0
2574,1763,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,3273.0
2575,1763,AFR,14.654141,-17.090822,ANNAEN,38.9784,-76.4922,17474.0
2576,1764,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,18014.0
2577,1764,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,5932.0
2578,1764,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,2995.0
2579,1764,IRE,53.255137,-9.047014,ANNAEN,38.9784,-76.4922,694.0
2581,1764,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,389.0
2582,1764,AFR,14.654141,-17.090822,ANNAEN,38.9784,-76.4922,2814.0
2583,1765,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,5950.0
2584,1765,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,7758.0
2585,1765,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,6598.0
2586,1765,IRE,53.255137,-9.047014,ANNAEN,38.9784,-76.4922,707.0
2588,1765,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,1007.0
2590,1766,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,8030.0
2591,1766,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,5030.0
2592,1766,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,10477.0
2593,1766,IRE,53.255137,-9.047014,ANNAEN,38.9784,-76.4922,1529.0
2595,1766,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,321.0
2596,1766,AFR,14.654141,-17.090822,ANNAEN,38.9784,-76.4922,973.0
2597,1767,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,8938.0
2598,1767,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,5627.0
2599,1767,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,8019.0
2600,1767,IRE,53.255137,-9.047014,ANNAEN,38.9784,-76.4922,2388.0
2602,1767,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,563.0
2603,1767,AFR,14.654141,-17.090822,ANNAEN,38.9784,-76.4922,3452.0
2604,1768,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,9140.0
2605,1768,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,5897.0
2606,1768,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,11646.0
2607,1768,IRE,53.255137,-9.047014,ANNAEN,38.9784,-76.4922,1717.0
2609,1768,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,883.0
2610,1768,AFR,14.654141,-17.090822,ANNAEN,38.9784,-76.4922,4607.0
2611,1769,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,10510.0
2612,1769,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,20942.0
2613,1769,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,8227.0
2614,1769,IRE,53.255137,-9.047014,ANNAEN,38.9784,-76.4922,3588.0
2616,1769,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,1534.0
2618,1770,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,14804.0
2619,1770,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,11578.0
2620,1770,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,7220.0
2621,1770,IRE,53.255137,-9.047014,ANNAEN,38.9784,-76.4922,7221.0
2623,1770,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,986.0
2625,1771,WI,18.454682,-66.568537,ANNAEN,38.9784,-76.4922,15313.0
2626,1771,NA,37.010304,-75.992569,ANNAEN,38.9784,-76.4922,10843.0
2627,1771,GB,50.336431,-4.171482,ANNAEN,38.9784,-76.4922,5137.0
2628,1771,IRE,53.255137,-9.047014,ANNAEN,38.9784,-76.4922,8530.0
2630,1771,SEU,36.07881,-5.423534,ANNAEN,38.9784,-76.4922,1780.0
2632,1725,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,8130.0
2633,1725,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,1785.0
2635,1725,IRE,53.255137,-9.047014,YORKEN,37.240383,-76.514155,1000.0
2637,1725,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,2795.0
2638,1725,AFR,14.654141,-17.090822,YORKEN,37.240383,-76.514155,14567.0
2639,1726,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,4894.0
2640,1726,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,1281.0
2641,1726,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,185.0
2644,1726,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,454.0
2645,1726,AFR,14.654141,-17.090822,YORKEN,37.240383,-76.514155,36995.0
2646,1727,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,4841.0
2647,1727,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,1264.0
2648,1727,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,384.0
2651,1727,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,582.0
2653,1728,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,4787.0
2654,1728,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,1246.0
2655,1728,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,583.0
2658,1728,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,711.0
2660,1729,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,4734.0
2661,1729,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,1229.0
2662,1729,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,782.0
2665,1729,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,839.0
2667,1730,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,4680.0
2668,1730,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,1211.0
2669,1730,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,981.0
2672,1730,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,967.0
2673,1730,AFR,14.654141,-17.090822,YORKEN,37.240383,-76.514155,6626.0
2674,1731,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,4728.0
2675,1731,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,1075.0
2679,1731,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,1105.0
2681,1732,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,4776.0
2682,1732,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,939.0
2686,1732,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,1243.0
2687,1732,AFR,14.654141,-17.090822,YORKEN,37.240383,-76.514155,24021.0
2688,1733,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,7119.0
2689,1733,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,1043.0
2693,1733,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,1041.0
2694,1733,AFR,14.654141,-17.090822,YORKEN,37.240383,-76.514155,13058.0
2695,1734,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,5060.0
2696,1734,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,1654.0
2700,1734,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,1967.0
2702,1735,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,3000.0
2703,1735,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,2265.0
2707,1735,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,2892.0
2708,1735,AFR,14.654141,-17.090822,YORKEN,37.240383,-76.514155,19185.0
2709,1736,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,2021.0
2710,1736,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,488.0
2714,1736,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,1928.0
2715,1736,AFR,14.654141,-17.090822,YORKEN,37.240383,-76.514155,32098.0
2716,1737,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,2728.0
2717,1737,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,176.0
2718,1737,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,714.0
2721,1737,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,1941.0
2722,1737,AFR,14.654141,-17.090822,YORKEN,37.240383,-76.514155,22459.0
2723,1738,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,1799.0
2724,1738,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,439.0
2728,1738,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,2107.0
2729,1738,AFR,14.654141,-17.090822,YORKEN,37.240383,-76.514155,14332.0
2730,1739,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,2924.0
2731,1739,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,3041.0
2732,1739,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,64.0
2735,1739,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,3335.0
2736,1739,AFR,14.654141,-17.090822,YORKEN,37.240383,-76.514155,15398.0
2737,1740,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,14923.0
2738,1740,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,746.0
2742,1740,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,2164.0
2743,1740,AFR,14.654141,-17.090822,YORKEN,37.240383,-76.514155,16250.0
2744,1741,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,3435.0
2745,1741,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,742.0
2746,1741,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,1724.0
2749,1741,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,5984.0
2750,1741,AFR,14.654141,-17.090822,YORKEN,37.240383,-76.514155,4502.0
2751,1742,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,3751.0
2752,1742,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,1437.0
2753,1742,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,268.0
2756,1742,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,2925.0
2757,1742,AFR,14.654141,-17.090822,YORKEN,37.240383,-76.514155,29171.0
2758,1743,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,7764.0
2759,1743,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,960.0
2764,1743,AFR,14.654141,-17.090822,YORKEN,37.240383,-76.514155,34361.0
2765,1744,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,5433.0
2766,1744,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,972.0
2767,1744,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,637.0
2770,1744,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,4186.0
2771,1744,AFR,14.654141,-17.090822,YORKEN,37.240383,-76.514155,6425.0
2772,1745,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,2733.0
2773,1745,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,1020.0
2774,1745,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,611.0
2777,1745,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,1462.0
2778,1745,AFR,14.654141,-17.090822,YORKEN,37.240383,-76.514155,11547.0
2779,1746,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,4859.0
2780,1746,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,1182.0
2781,1746,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,505.0
2784,1746,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,2551.0
2786,1747,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,6985.0
2787,1747,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,1344.0
2788,1747,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,399.0
2791,1747,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,3640.0
2793,1748,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,9111.0
2794,1748,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,1505.0
2795,1748,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,293.0
2798,1748,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,4728.0
2800,1749,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,11237.0
2801,1749,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,1667.0
2802,1749,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,187.0
2803,1749,IRE,53.255137,-9.047014,YORKEN,37.240383,-76.514155,325.0
2805,1749,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,5817.0
2806,1749,AFR,14.654141,-17.090822,YORKEN,37.240383,-76.514155,16326.0
2807,1750,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,4705.0
2808,1750,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,603.0
2812,1750,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,3264.0
2814,1751,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,11412.0
2815,1751,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,1347.0
2816,1751,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,769.0
2819,1751,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,2117.0
2820,1751,AFR,14.654141,-17.090822,YORKEN,37.240383,-76.514155,10577.0
2821,1752,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,10201.0
2822,1752,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,645.0
2823,1752,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,413.0
2824,1752,IRE,53.255137,-9.047014,YORKEN,37.240383,-76.514155,493.0
2826,1752,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,622.0
2827,1752,AFR,14.654141,-17.090822,YORKEN,37.240383,-76.514155,47948.0
2828,1753,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,8654.0
2829,1753,NA,37.010304,-75.992569,YORKEN,37.240383,-76.514155,1320.0
2830,1753,GB,50.336431,-4.171482,YORKEN,37.240383,-76.514155,447.0
2833,1753,SEU,36.07881,-5.423534,YORKEN,37.240383,-76.514155,1534.0
2835,1754,WI,18.454682,-66.568537,YORKEN,37.240383,-76.514155,7106.0
